Index_,Event_Unique_ID,Occurrence_year,Division,Homicide_Type,Occurrence_Date,Hood_ID,Neighbourhood,Lat,Long,ObjectId
1063,GO-20191828916,2019,D41,Other,1569124800000,126,Dorset Park (126),43.7715759,-79.2859497,1063
1064,GO-20191840069,2019,D22,Shooting,1569297600000,13,Etobicoke West Mall (13),43.6502495,-79.5675049,1064
1065,GO-20191843578,2019,D51,Other,1569297600000,75,Church-Yonge Corridor (75),43.6675644,-79.3856888,1065
1066,GO-20191878460,2019,D23,Shooting,1569729600000,2,Mount Olive-Silverstone-Jamestown (2),43.7559433,-79.5902252,1066
1067,GO-20191894014,2019,D31,Shooting,1569902400000,25,Glenfield-Jane Heights (25),43.7492294,-79.5104523,1067
1068,GO-20191894014,2019,D31,Shooting,1569902400000,25,Glenfield-Jane Heights (25),43.7492294,-79.5104523,1068
1069,GO-20191901852,2019,D52,Stabbing,1569988800000,76,Bay Street Corridor (76),43.6476631,-79.3848038,1069
1070,GO-20191930830,2019,D54,Other,1570420800000,60,Woodbine-Lumsden (60),43.6982269,-79.3162689,1070
1071,GO-20191981086,2019,D23,Shooting,1571025600000,2,Mount Olive-Silverstone-Jamestown (2),43.7368889,-79.5875931,1071
1072,GO-20192006688,2019,D33,Shooting,1571284800000,48,Hillcrest Village (48),43.8111458,-79.3581161,1072
1073,GO-20192021028,2019,D11,Shooting,1571457600000,87,High Park-Swansea (87),43.6378784,-79.4706421,1073
1074,GO-20192067798,2019,D53,Other,1572062400000,104,Mount Pleasant West (104),43.6994972,-79.3908768,1074
1075,GO-20192106976,2019,D53,Stabbing,1572494400000,95,Annex (95),43.66922,-79.4036102,1075
1076,GO-20192131648,2019,D22,Shooting,1572843600000,14,Islington-City Centre West (14),43.6142197,-79.5561523,1076
1077,GO-20192136178,2019,D54,Shooting,1572930000000,61,Taylor-Massey (61),43.6943817,-79.3006058,1077
1078,GO-20192150110,2019,D12,Shooting,1573102800000,113,Weston (113),43.7044754,-79.5042496,1078
1079,GO-20192212187,2019,D13,Shooting,1573880400000,107,Oakwood Village (107),43.6914864,-79.4403229,1079
1080,GO-20192263515,2019,D43,Shooting,1574485200000,138,Eglinton East (138),43.7447929,-79.2447205,1080
1081,GO-20192361770,2019,D31,Shooting,1575694800000,21,Humber Summit (21),43.7533379,-79.5427094,1081
1082,GO-20192390277,2019,D33,Shooting,1576040400000,49,Bayview Woods-Steeles (49),43.7912979,-79.3691254,1082
1083,GO-20192390677,2019,D23,Other,1576040400000,1,West Humber-Clairville (1),43.7233887,-79.6042252,1083
1084,GO-20192412908,2019,D31,Shooting,1576386000000,26,Downsview-Roding-CFB (26),43.7285652,-79.4825287,1084
1085,GO-20192378461,2019,D41,Stabbing,1575954000000,119,Wexford/Maryvale (119),43.7471123,-79.3017731,1085
1086,GO-20192452711,2019,D12,Other,1576818000000,113,Weston (113),43.6983452,-79.5113144,1086
1087,GO-20192464487,2019,D14,Other,1576990800000,79,University (79),43.662262,-79.4060364,1087
1088,GO-20192470898,2019,D14,Stabbing,1577077200000,85,South Parkdale (85),43.6387367,-79.4366074,1088
1089,GO-20192465270,2019,D51,Stabbing,1576990800000,73,Moss Park (73),43.6582947,-79.3710327,1089
1090,GO-20192490349,2019,D22,Shooting,1577422800000,13,Etobicoke West Mall (13),43.6396561,-79.5629349,1090
1091,GO-20192503671,2019,D43,Shooting,1577595600000,138,Eglinton East (138),43.7416115,-79.2397308,1091
1093,GO-20192520736,2019,D42,Shooting,1577768400000,132,Malvern (132),43.8109322,-79.2271347,1092
1094,GO-20192445475,2019,D42,Stabbing,1576731600000,118,Tam O'Shanter-Sullivan (118),43.783596,-79.2993469,1093
